AÑO;MES;PRODUCTO;CATEGORIA;CCAA;PROVINCIA;ENTRADAS;VISITAS_PAGINAS;GASTO_TOTAL;PRECIO_MEDIO_ENTRADA;TRANSACCIONES
2023;8;Espectaculos;Música;Comunidad de Madrid;Madrid;9201;36209;129550,08;14,08;5009
2023;8;Actividades;Deportes y aventuras;Comunidad de Madrid;Madrid;209;832;7743,45;37,05;140
2023;8;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;76;302;2919,16;38,41;30
2023;8;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;243;967;3056,94;12,58;125
2023;8;Actividades;Gastronomía;Comunidad de Madrid;Madrid;205;816;3173,4;15,48;80
2023;8;Espectaculos;Música;Comunidad de Madrid;Madrid;3;12;67,38;22,46;3
2023;8;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;3;12;67,38;22,46;3
2023;8;Espectaculos;Música;Comunidad de Madrid;Madrid;12;48;907,44;75,62;9
2023;8;Actividades;Actividades infantiles;Comunidad de Madrid;Madrid;3;12;70,98;23,66;2
2023;8;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;3;12;70,98;23,66;2
2023;8;Espectaculos;Música;Comunidad de Madrid;Madrid;44;175;674,52;15,33;20
2023;8;Espectaculos;Musicales;Comunidad de Madrid;Madrid;6;24;60;10;4
2023;8;Espectaculos;Cultura, teatro y danza;Comunidad de Madrid;Madrid;6;24;60;10;4
2023;8;Espectaculos;Música;Andalucía;Málaga;322;1281;3886,54;12,07;308
2023;8;Espectaculos;Música;Andalucía;Málaga;11;44;267,96;24,36;5
2023;8;Espectaculos;Música;Andalucía;Málaga;21;84;149,73;7,13;10
2023;8;Espectaculos;Música;Andalucía;Málaga;47;187;584,68;12,44;24
2023;8;Espectaculos;Música;Andalucía;Málaga;916;3645;16194,88;17,68;495
2023;8;Actividades;Actividades infantiles;Andalucía;Málaga;59;235;1579,43;26,77;29
2023;8;Espectaculos;Cultura, teatro y danza;Andalucía;Málaga;417;1660;7013,94;16,82;169
2023;8;Actividades;Deportes y aventuras;Andalucía;Málaga;56;223;1814,96;32,41;39
2023;8;Espectaculos;Música;Andalucía;Málaga;5;20;166,6;33,32;3
2023;8;Espectaculos;Música;Andalucía;Málaga;10;40;147,3;14,73;3
2023;8;Actividades;Gastronomía;Andalucía;Málaga;10;40;147,3;14,73;3
2023;8;Actividades;Cursos;Andalucía;Málaga;42;167;2037;48,5;34
2023;8;Espectaculos;Música;Andalucía;Málaga;962;3828;31101,46;32,33;614
2023;8;Espectaculos;Música;Región de Murcia;Murcia;67;267;967,48;14,44;54
2023;8;Espectaculos;Música;Región de Murcia;Murcia;16;64;261,12;16,32;11
2023;8;Actividades;Actividades infantiles;Región de Murcia;Murcia;13;52;421,98;32,46;8
2023;8;Espectaculos;Música;Región de Murcia;Murcia;6;24;52,8;8,8;3
2023;8;Espectaculos;Música;Región de Murcia;Murcia;797;3172;11500,71;14,43;430
2023;8;Espectaculos;Cultura, teatro y danza;Región de Murcia;Murcia;140;557;1646,4;11,76;57
2023;8;Actividades;Gastronomía;Región de Murcia;Murcia;3;12;21;7;1
2023;8;Espectaculos;Música;Región de Murcia;Murcia;484;1926;9892,96;20,44;201
2023;8;Actividades;Actividades infantiles;Región de Murcia;Murcia;557;2217;10605,28;19,04;230
2023;8;Espectaculos;Cultura, teatro y danza;Región de Murcia;Murcia;73;291;1338,82;18,34;29
2023;8;Espectaculos;Cultura, teatro y danza;Comunidad Foral de Navarra;Navarra;11;44;144,98;13,18;5
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;17;68;175,27;10,31;8
2023;8;Actividades;Gastronomía;Comunidad Foral de Navarra;Navarra;17;68;175,27;10,31;8
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;846;3366;19754,1;23,35;403
2023;8;Actividades;Actividades infantiles;Comunidad Foral de Navarra;Navarra;846;3366;19754,1;23,35;403
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;15;1430;336,3;22,42;12
2023;8;Espectaculos;Cultura, teatro y danza;Comunidad Foral de Navarra;Navarra;258;1027;3808,08;14,76;77
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;551;2193;29092,8;52,8;406
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;408;1630;5675,28;13,91;243
2023;8;Actividades;Deportes y aventuras;Comunidad Foral de Navarra;Navarra;13;52;163,8;12,6;8
2023;8;Actividades;Actividades infantiles;Comunidad Foral de Navarra;Navarra;13;52;163,8;12,6;8
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;429;1707;10021,44;23,36;360
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;2;8;30;15;1
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;2;8;14,44;7,22;1
2023;8;Espectaculos;Música;Comunidad Foral de Navarra;Navarra;55;219;1117,05;20,31;34
2023;8;Espectaculos;Musicales;Galicia;Ourense;15;60;247,5;16,5;5
2023;8;Espectaculos;Música;Galicia;Ourense;80;318;2220,8;27,76;31
2023;8;Actividades;Actividades infantiles;Galicia;Ourense;15;60;247,5;16,5;5
2023;8;Espectaculos;Cultura, teatro y danza;Galicia;Ourense;15;60;247,5;16,5;5
2023;8;Espectaculos;Cultura, teatro y danza;Principado de Asturias;Asturias;14;56;140,98;10,07;10
2023;8;Espectaculos;Música;Principado de Asturias;Asturias;318;1266;4814,52;15,14;220
2023;8;Actividades;Deportes y aventuras;Principado de Asturias;Asturias;3;12;279,96;93,32;3
2023;8;Espectaculos;Cultura, teatro y danza;Principado de Asturias;Asturias;65;259;1221,025;18,785;38
2023;8;Espectaculos;Música;Principado de Asturias;Asturias;165;657;2197,8;13,32;96
2023;8;Espectaculos;Música;Principado de Asturias;Asturias;604;2404;6577,56;10,89;282
2023;8;Espectaculos;Música;Canarias;Las Palmas;7;28;95,9;13,7;4
2023;8;Espectaculos;Conferencias;Canarias;Las Palmas;105;418;2100;20;56
2023;8;Espectaculos;Música;Canarias;Las Palmas;191;761;4058,75;21,25;114
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;31;123;403;13;12
2023;8;Espectaculos;Música;Canarias;Las Palmas;40;159;382,4;9,56;26
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;32;128;339,2;10,6;23
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;29;115;612,48;21,12;19
2023;8;Espectaculos;Música;Canarias;Las Palmas;11;44;119,9;10,9;6
2023;8;Actividades;Cursos;Canarias;Las Palmas;1;4;78,59;78,59;1
2023;8;Espectaculos;Cine;Canarias;Las Palmas;14;145;85,68;6,12;9
2023;8;Espectaculos;Musicales;Canarias;Las Palmas;33;132;281,49;8,53;15
2023;8;Espectaculos;Música;Canarias;Las Palmas;472;1505;5394,96;11,43;340
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;660;2627;6144,6;9,31;273
2023;8;Actividades;Gastronomía;Canarias;Las Palmas;33;132;281,49;8,53;15
2023;8;Espectaculos;Música;Canarias;Las Palmas;590;9678;13953,5;23,65;314
2023;8;Espectaculos;Música;Canarias;Las Palmas;52;207;535,6;10,3;34
2023;8;Espectaculos;Música;Canarias;Las Palmas;5;20;26;5,2;3
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;20;80;220;11;9
2023;8;Espectaculos;Música;Canarias;Las Palmas;22;88;136,4;6,2;11
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;233;927;1521,49;6,53;89
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Las Palmas;30;119;216;7,2;10
2023;8;Espectaculos;Música;Galicia;Pontevedra;32;127;494,72;15,46;14
2023;8;Espectaculos;Música;Galicia;Pontevedra;203;808;4993,8;24,6;105
2023;8;Espectaculos;Música;Galicia;Pontevedra;296;1178;9181,92;31,02;165
2023;8;Espectaculos;Música;Galicia;Pontevedra;76;302;1166,6;15,35;60
2023;8;Espectaculos;Cultura, teatro y danza;Galicia;Pontevedra;13;52;118,82;9,14;4
2023;8;Espectaculos;Música;Galicia;Pontevedra;57;227;342;6;27
2023;8;Espectaculos;Música;Galicia;Pontevedra;872;3471;18163,76;20,83;539
2023;8;Espectaculos;Cultura, teatro y danza;Galicia;Pontevedra;27;107;260,28;9,64;16
2023;8;Espectaculos;Musicales;Castilla y León;Salamanca;352;1401;6779,52;19,26;318
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Salamanca;352;1401;6779,52;19,26;318
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Salamanca;6036;35237;44968,2;7,45;1244
2023;8;Espectaculos;Música;Castilla y León;Salamanca;16;64;137,28;8,58;13
2023;8;Espectaculos;Música;Castilla y León;Salamanca;11;44;319;29;6
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Salamanca;539;2145;2253,02;4,18;158
2023;8;Espectaculos;Museo y exposiciones;Castilla y León;Salamanca;539;2145;2253,02;4,18;158
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;1894;7537;47728,8;25,2;1240
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;18;72;536,22;29,79;14
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Santa Cruz de Tenerife;956;3805;20420,16;21,36;428
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;42;167;2741,34;65,27;31
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;21;84;181,23;8,63;10
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;8;32;85,04;10,63;3
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;123;490;3306,24;26,88;47
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Santa Cruz de Tenerife;38;151;1155,58;30,41;15
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;27;107;219,51;8,13;15
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;391;1556;4469,13;11,43;310
2023;8;Espectaculos;Cultura, teatro y danza;Canarias;Santa Cruz de Tenerife;23;92;250,7;10,9;13
2023;8;Espectaculos;Música;Canarias;Santa Cruz de Tenerife;178;708;1537,92;8,64;82
2023;8;Actividades;Cursos;Canarias;Santa Cruz de Tenerife;16;64;261,6;16,35;16
2023;8;Espectaculos;Música;Cantabria;Cantabria;58;231;446,6;7,7;23
2023;8;Espectaculos;Cultura, teatro y danza;Cantabria;Cantabria;26;103;130,26;5,01;10
2023;8;Espectaculos;Música;Cantabria;Cantabria;29;115;1411,43;48,67;18
2023;8;Espectaculos;Musicales;Cantabria;Cantabria;9;36;178,2;19,8;3
2023;8;Espectaculos;Música;Cantabria;Cantabria;23;92;290,49;12,63;12
2023;8;Actividades;Actividades infantiles;Cantabria;Cantabria;9;36;178,2;19,8;3
2023;8;Espectaculos;Cultura, teatro y danza;Cantabria;Cantabria;93;370;1385,7;14,9;44
2023;8;Espectaculos;Música;Cantabria;Cantabria;4;16;29;7,25;2
2023;8;Espectaculos;Música;Castilla y León;Segovia;838;3335;16944,36;20,22;369
2023;8;Espectaculos;Música;Castilla y León;Segovia;136;541;2116,16;15,56;52
2023;8;Espectaculos;Música;Andalucía;Sevilla;6;24;214,56;35,76;3
2023;8;Espectaculos;Música;Andalucía;Sevilla;12;48;145,56;12,13;7
2023;8;Actividades;Actividades infantiles;Andalucía;Sevilla;40;159;622;15,55;13
2023;8;Espectaculos;Cultura, teatro y danza;Andalucía;Sevilla;40;159;622;15,55;13
2023;8;Espectaculos;Cine;Andalucía;Sevilla;323;1455;1208,02;3,74;131
2023;8;Espectaculos;Musicales;Andalucía;Sevilla;11;44;142,45;12,95;4
2023;8;Espectaculos;Música;Andalucía;Sevilla;2605;10367;40247,25;15,45;1466
2023;8;Actividades;Actividades infantiles;Andalucía;Sevilla;224;891;2894,08;12,92;69
2023;8;Espectaculos;Cultura, teatro y danza;Andalucía;Sevilla;946;3585;19165,96;20,26;401
2023;8;Actividades;Gastronomía;Andalucía;Sevilla;168;669;3375,12;20,09;77
2023;8;Espectaculos;Música;Castilla y León;Soria;34;135;374;11;12
2023;8;Actividades;Deportes y aventuras;Castilla y León;Soria;277;1102;1562,28;5,64;164
2023;8;Espectaculos;Música;Cataluña;Tarragona;34;135;528,02;15,53;14
2023;8;Espectaculos;Música;Cataluña;Tarragona;159;862;2292,78;14,42;83
2023;8;Espectaculos;Música;Cataluña;Tarragona;329;1309;1316;4;193
2023;8;Espectaculos;Cultura, teatro y danza;Cataluña;Tarragona;56;223;338,8;6,05;12
2023;8;Actividades;Actividades infantiles;Cataluña;Tarragona;146;581;2806,12;19,22;47
2023;8;Espectaculos;Cultura, teatro y danza;Cataluña;Tarragona;146;581;2806,12;19,22;47
2023;8;Espectaculos;Museo y exposiciones;Cataluña;Tarragona;146;581;2806,12;19,22;47
2023;8;Espectaculos;Música;Cataluña;Tarragona;68;271;1364,08;20,06;29
2023;8;Actividades;Gastronomía;Cataluña;Tarragona;68;271;1364,08;20,06;29
2023;8;Espectaculos;Música;Cataluña;Tarragona;3;26;24,99;8,33;3
2023;8;Espectaculos;Música;Cataluña;Tarragona;22;88;431,2;19,6;9
2023;8;Espectaculos;Música;Cataluña;Tarragona;120;478;2485,2;20,71;60
2023;8;Espectaculos;Música;Cataluña;Tarragona;116;462;2027,68;17,48;76
2023;8;Espectaculos;Música;Cataluña;Tarragona;140;557;1285,2;9,18;82
2023;8;Espectaculos;Música;Cataluña;Tarragona;11;44;124,96;11,36;7
2023;8;Actividades;Cursos;Cataluña;Tarragona;1;4;122;122;1
2023;8;Espectaculos;Música;Cataluña;Tarragona;2242;8923;33136,76;14,78;1375
2023;8;Actividades;Actividades infantiles;Cataluña;Tarragona;58;231;422,24;7,28;11
2023;8;Espectaculos;Música;Cataluña;Tarragona;36;143;380,16;10,56;16
2023;8;Espectaculos;Música;Cataluña;Tarragona;125;497;1220;9,76;56
2023;8;Actividades;Actividades infantiles;Cataluña;Tarragona;121;482;1154,34;9,54;53
2023;8;Espectaculos;Musicales;Cataluña;Tarragona;83;330;2016,9;24,3;28
2023;8;Espectaculos;Música;Cataluña;Tarragona;166;661;2128,12;12,82;92
2023;8;Espectaculos;Cultura, teatro y danza;Cataluña;Tarragona;83;330;2016,9;24,3;28
2023;8;Espectaculos;Música;Cataluña;Tarragona;4;16;44;11;3
2023;8;Espectaculos;Música;Cataluña;Tarragona;13;52;136,5;10,5;10
2023;8;Espectaculos;Música;Cataluña;Tarragona;55;219;1427,8;25,96;26
2023;8;Espectaculos;Conferencias;Cataluña;Tarragona;6;33;460,02;76,67;6
2023;8;Espectaculos;Música;Cataluña;Tarragona;3;56;30;10;3
2023;8;Espectaculos;Cine;Cataluña;Tarragona;72;287;504,72;7,01;31
2023;8;Espectaculos;Música;Cataluña;Tarragona;6;24;109,98;18,33;4
2023;8;Espectaculos;Música;Cataluña;Tarragona;4;16;60;15;1
2023;8;Espectaculos;Música;Cataluña;Tarragona;159;633;1817,37;11,43;64
2023;8;Espectaculos;Música;Cataluña;Tarragona;251;999;1172,17;4,67;106
2023;8;Espectaculos;Música;Cataluña;Tarragona;1;4;10;10;1
2023;8;Espectaculos;Música;Aragón;Teruel;49;195;640,92;13,08;22
2023;8;Espectaculos;Música;Aragón;Teruel;344;1369;9105,68;26,47;134
2023;8;Espectaculos;Música;Aragón;Teruel;23;92;291,41;12,67;10
2023;8;Espectaculos;Música;Aragón;Teruel;48;191;700,8;14,6;19
2023;8;Actividades;Cursos;Castilla - La Mancha;Toledo;22;88;484;22;22
2023;8;Espectaculos;Música;Castilla - La Mancha;Toledo;17;68;966,45;56,85;13
2023;8;Espectaculos;Música;Castilla - La Mancha;Toledo;25;99;356,5;14,26;15
2023;8;Actividades;Actividades infantiles;Castilla - La Mancha;Toledo;99;394;1287,99;13,01;32
2023;8;Espectaculos;Cultura, teatro y danza;Castilla - La Mancha;Toledo;99;394;1287,99;13,01;32
2023;8;Espectaculos;Museo y exposiciones;Castilla - La Mancha;Toledo;91;362;569,66;6,26;27
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;51;1228;1136,79;22,29;27
2023;8;Actividades;Gastronomía;Comunitat Valenciana;Valencia/València;40;159;1038,8;25,97;22
2023;8;Actividades;Actividades infantiles;Comunitat Valenciana;Valencia/València;27;107;329,13;12,19;9
2023;8;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Valencia/València;68;271;854,08;12,56;22
2023;8;Espectaculos;Museo y exposiciones;Comunitat Valenciana;Valencia/València;68;271;854,08;12,56;22
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;18;72;270,36;15,02;7
2023;8;Espectaculos;Musicales;Comunitat Valenciana;Valencia/València;14;56;157,78;11,27;6
2023;8;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Valencia/València;14;56;157,78;11,27;6
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;162;645;2658,42;16,41;77
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;2;8;44;22;1
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;2;8;70;35;1
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;4;16;23,12;5,78;4
2023;8;Espectaculos;Musicales;Comunitat Valenciana;Valencia/València;18;72;167,4;9,3;7
2023;8;Espectaculos;Música;Comunitat Valenciana;Valencia/València;571;2273;8210,98;14,38;272
2023;8;Actividades;Actividades infantiles;Comunitat Valenciana;Valencia/València;67;267;623,1;9,3;23
2023;8;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Valencia/València;99;397;1037,52;10,48;34
2023;8;Espectaculos;Museo y exposiciones;Comunitat Valenciana;Valencia/València;2;8;20;10;1
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Valladolid;155;617;683,55;4,41;48
2023;8;Espectaculos;Música;Castilla y León;Valladolid;27;107;1247,13;46,19;11
2023;8;Espectaculos;Música;Castilla y León;Valladolid;82;326;496,1;6,05;30
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Valladolid;139;553;842,34;6,06;58
2023;8;Espectaculos;Musicales;Castilla y León;Valladolid;25;99;380,5;15,22;10
2023;8;Espectaculos;Música;Castilla y León;Valladolid;407;1620;7146,92;17,56;231
2023;8;Espectaculos;Cultura, teatro y danza;Castilla y León;Valladolid;10791;42945;136182,42;12,62;3525
2023;8;Espectaculos;Cultura, teatro y danza;País Vasco;Bizkaia;2079;8274;12993,75;6,25;709
2023;8;Actividades;Cursos;País Vasco;Bizkaia;1;11;250;250;1
2023;8;Espectaculos;Música;País Vasco;Bizkaia;378;1505;5000,94;13,23;208
2023;8;Actividades;Deportes y aventuras;País Vasco;Bizkaia;28;111;515,76;18,42;19
2023;8;Actividades;Actividades infantiles;País Vasco;Bizkaia;21;84;387,45;18,45;10
2023;8;Espectaculos;Cultura, teatro y danza;País Vasco;Bizkaia;34;135;347,82;10,23;19
2023;8;Actividades;Actividades infantiles;País Vasco;Bizkaia;928;3693;8704,64;9,38;243
2023;8;Espectaculos;Cultura, teatro y danza;País Vasco;Bizkaia;928;3693;8704,64;9,38;243
2023;8;Espectaculos;Museo y exposiciones;País Vasco;Bizkaia;928;3693;8704,64;9,38;243
2023;8;Espectaculos;Música;País Vasco;Bizkaia;25;99;400;16;11
2023;8;Espectaculos;Música;País Vasco;Bizkaia;16;64;244,16;15,26;12
2023;8;Actividades;Cursos;País Vasco;Bizkaia;1;4;20;20;1
2023;8;Actividades;Actividades infantiles;País Vasco;Bizkaia;14;56;4113,06;293,79;12
2023;8;Espectaculos;Música;Castilla y León;Zamora;12;48;35,4;2,95;7
2023;8;Espectaculos;Música;Castilla y León;Zamora;1941;7725;39169,38;20,18;1852
2023;8;Espectaculos;Música;Castilla y León;Zamora;580;2308;6008,8;10,36;488
2023;8;Espectaculos;Cine;Aragón;Zaragoza;67;267;417,41;6,23;20
2023;8;Espectaculos;Música;Aragón;Zaragoza;158;629;3261,12;20,64;96
2023;8;Actividades;Deportes y aventuras;Aragón;Zaragoza;27;107;135;5;14
2023;8;Espectaculos;Música;Aragón;Zaragoza;313;1246;3668,36;11,72;170
2023;8;Espectaculos;Música;Aragón;Zaragoza;5;20;200;40;3
2023;8;Espectaculos;Cultura, teatro y danza;Aragón;Zaragoza;54;215;787,32;14,58;27
2023;8;Espectaculos;Música;Aragón;Zaragoza;29;115;359,89;12,41;14
2023;8;Espectaculos;Música;Aragón;Zaragoza;34;135;502,52;14,78;11
2023;8;Espectaculos;Musicales;Aragón;Zaragoza;18;72;126;7;6
2023;8;Espectaculos;Música;Aragón;Zaragoza;1203;4987;17467,56;14,52;724
2023;8;Actividades;Actividades infantiles;Aragón;Zaragoza;41;163;293,97;7,17;14
2023;8;Espectaculos;Cultura, teatro y danza;Aragón;Zaragoza;46;191;380,88;8,28;17
2023;8;Actividades;Gastronomía;Aragón;Zaragoza;16;64;309,44;19,34;8
2023;8;Espectaculos;Conferencias;Total Nacional;Total Nacional;122;591;13783,56;112,98;73
2023;8;Actividades;Cursos;Total Nacional;Total Nacional;437;1748;27630,4175;63,2275;325
2023;8;Espectaculos;Cine;Total Nacional;Total Nacional;1466;6868;10852,065;7,4025;649
2023;8;Espectaculos;Musicales;Total Nacional;Total Nacional;1173;4671;17580,5721;14,9877;645
2023;8;Espectaculos;Parques temáticos;Total Nacional;Total Nacional;4;16;82,24;20,56;3
2023;8;Espectaculos;Ferias;Total Nacional;Total Nacional;11;102;2664,97;242,27;11
2023;8;Espectaculos;Música;Total Nacional;Total Nacional;93491;384820;1721075,819;18,409;53849
2023;8;Actividades;Deportes y aventuras;Total Nacional;Total Nacional;941;4051;24296,1495;25,8195;635
2023;8;Actividades;Actividades infantiles;Total Nacional;Total Nacional;6311;25771;163611,4128;25,9248;2458
2023;8;Espectaculos;Cultura, teatro y danza;Total Nacional;Total Nacional;33771;144979;445412,4732;13,1892;11591
2023;8;Espectaculos;Museo y exposiciones;Total Nacional;Total Nacional;1973;7900;15974,7891;8,0967;569
2023;8;Actividades;Gastronomía;Total Nacional;Total Nacional;2022;8051;55591,857;27,4935;897
2023;9;Espectaculos;Música;País Vasco;Araba/Álava;13;51;143;11;7
2023;9;Actividades;Deportes y aventuras;País Vasco;Araba/Álava;10;39;98,2;9,82;10
2023;9;Espectaculos;Música;País Vasco;Araba/Álava;179;1925;2182,01;12,19;96
2023;9;Actividades;Actividades infantiles;País Vasco;Araba/Álava;12;47;57,96;4,83;4
2023;9;Espectaculos;Cultura, teatro y danza;País Vasco;Araba/Álava;161;633;1291,22;8,02;75
2023;9;Espectaculos;Música;Castilla - La Mancha;Albacete;146;534;1757,84;12,04;68
2023;9;Actividades;Actividades infantiles;Castilla - La Mancha;Albacete;13;51;65;5;4
